environment,protocol,varying,object-count,object-size,rate-limit,delay-time,delay-jitter,delay-correlation,delay-distribution,loss-p,loss-r,loss-h,loss-k,corrupt-percent,corrupt-correlation,duplicate-percent,duplicate-correlation,page-load-time
ec2,quic,none,5,10,50.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,105.03800000000751
ec2,quic,none,5,10,50.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,96.95399999998244
ec2,quic,none,5,10,50.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,97.80299999999897
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,151.756000000006
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,161.9969999999853
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,167.63499999999
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,134.82400000000894
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,152.8459999999825
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,251.09599999998977
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,199.42500000001928
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,160.97000000002026
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,167.29499999999575
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,174.01000000000977
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,164.30800000000545
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,160.29399999999328
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,167.88700000000745
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,158.93900000000372
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,145.25199999999927
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,170.78899999998498
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,209.89099999999894
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,165.48699999998462
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,158.0280000000016
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,174.01499999999714
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,184.46599999998625
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,152.95900000000984
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,173.81000000000313
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,181.84700000000475
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,176.2459999999919
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,173.94899999999325
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,157.8389999999672
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,163.6530000000107
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,145.62000000000808
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,169.23300000001973
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,177.69600000002583
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,142.5350000000094
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,179.97399999995878
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,172.11500000001934
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,137.9660000000058
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,167.85099999998465
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,203.79900000000362
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,150.53400000005013
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,174.55299999994622
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,174.03000000001612
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,211.83200000001534
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,149.737000000016
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,174.15700000003653
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,181.35999999998376
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,178.80999999999858
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,157.40499999998292
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,143.39899999998806
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,129.45000000001983
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,168.9649999999574
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,200.5580000000009
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,166.8329999999969
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,193.525999999963
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,157.56899999996676
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,168.79399999999123
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,156.35300000002417
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,161.80600000001277
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,150.86500000001024
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,176.22099999999818
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,162.77399999995623
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,162.21199999995406
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,159.38399999998865
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,177.14999999998327
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,136.07700000000023
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,173.86400000003732
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,162.3519999999985
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,193.11199999998507
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,161.1029999999687
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,171.96599999999762
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,169.81999999995878
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,145.3950000000077
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,191.07400000001462
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,160.77099999995426
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,138.24499999998352
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,177.8489999999806
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,164.98699999999644
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,195.6819999999766
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,145.150000000001
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,170.07799999998952
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,164.45400000003474
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,149.20100000000502
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,169.1709999999489
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,142.57800000001453
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,186.7510000000152
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,168.43900000003487
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,173.28900000001113
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,171.27299999998513
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,151.01299999997764
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,211.75700000003417
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,167.01999999997952
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,173.56899999998632
