environment,protocol,varying,object-count,object-size,rate-limit,delay-time,delay-jitter,delay-correlation,delay-distribution,loss-p,loss-r,loss-h,loss-k,corrupt-percent,corrupt-correlation,duplicate-percent,duplicate-correlation,page-load-time
ec2,quic,rate-limit,5,10,10.0,20,5,25,normal,0.0,100.0,100.0,0.0,0.0,25,0.0,25,125.72300000465475
ec2,quic,rate-limit,5,10,10.0,20,5,25,normal,0.0,100.0,100.0,0.0,0.0,25,0.0,25,112.20600000524428
ec2,quic,rate-limit,5,10,10.0,20,5,25,normal,0.0,100.0,100.0,0.0,0.0,25,0.0,25,119.24299999373034
ec2,quic,rate-limit,5,10,10.0,20,5,25,normal,0.0,100.0,100.0,0.0,0.0,25,0.0,25,110.77600000135135
ec2,quic,rate-limit,5,10,10.0,20,5,25,normal,0.0,100.0,100.0,0.0,0.0,25,0.0,25,101.5929999994114
ec2,quic,rate-limit,5,10,25.0,20,5,25,normal,0.0,100.0,100.0,0.0,0.0,25,0.0,25,116.47800001082942
ec2,quic,rate-limit,5,10,25.0,20,5,25,normal,0.0,100.0,100.0,0.0,0.0,25,0.0,25,99.9149999988731
ec2,quic,rate-limit,5,10,25.0,20,5,25,normal,0.0,100.0,100.0,0.0,0.0,25,0.0,25,112.06299999321345
ec2,quic,rate-limit,5,10,25.0,20,5,25,normal,0.0,100.0,100.0,0.0,0.0,25,0.0,25,77.55600000382401
ec2,quic,rate-limit,5,10,25.0,20,5,25,normal,0.0,100.0,100.0,0.0,0.0,25,0.0,25,106.2649999948917
